x,y,error
-78.135953,33.955924,18.0281266057
-78.122253,33.831322,-13.6369439437
-78.11898,33.831711,-13.6608703398
-78.115532,33.832169,-13.7646193335
-78.112228,33.8326,-13.8134622975
-78.10878,33.832859,-13.8098198449
-78.105324,33.833179,-14.1569467453
-78.101738,33.83427,-14.2511334616
-78.098099,33.83564,-13.8480614485
-78.095291,33.832748,-13.6395114994
-78.092323,33.829689,-13.6963432516
-78.089272,33.826546,-13.1967355716
-78.086349,33.823391,-13.3667564594
-78.08297,33.820614,-13.725424678
-78.079254,33.817719,-13.8934294143
-78.075104,33.819115,-13.7724688392
-78.071922,33.819595,-13.8368152312
-78.069817,33.81881,-13.9918115484
-78.067993,33.817085,-13.7516279513
-78.065216,33.815666,-13.7982152967
-78.062286,33.814934,-13.7818251362
-78.060654,33.811253,-13.7315437356
-78.057037,33.811401,-13.2010766685
-78.053932,33.811993,-12.8812468867
-78.051659,33.813042,-12.690246949
-78.049248,33.812508,-12.628001641
-78.047539,33.808819,-12.5449631376
-78.044518,33.809879,-12.4999373257
-78.042244,33.806099,-12.036222609
-78.039024,33.805576,-12.0202928921
-78.034851,33.80542,-12.8133484433
-78.030518,33.805256,-13.4343299568
-78.027733,33.800526,-13.7317672318
-78.024246,33.796238,-13.4171907747
-78.019714,33.795582,-13.3640568006
-78.016716,33.79063,-13.6732235779
-78.011147,33.791172,-13.322679944
-78.006027,33.791916,-12.8632183994
-78.002968,33.788342,-13.0257849807
-77.998604,33.788387,-12.6936798422
-77.996986,33.784313,-13.0631392455
-77.992996,33.782318,-12.8719235867
-77.990852,33.778225,-12.8219064842
-77.987503,33.7761,-12.4457500344
-77.984238,33.77277,-12.3407813069
-77.984085,33.768902,-13.2768867387
-77.98024,33.766171,-13.0565248625
-77.976128,33.763584,-12.5655418203
-77.971519,33.765236,-11.8209234562
-77.967453,33.76194,-11.4929898816
-77.963486,33.758774,-11.2340696386
-77.9803582753,34.0659439116,11.2679185576
-77.9812779131,34.0639672558,10.2640735212
-77.9828574849,34.0619155565,10.473997428
-77.9852646436,34.0617954315,10.9873701972
-77.9865623284,34.0595726622,13.4631126115
-77.9871064241,34.057319406,12.4152436421
-77.9876604165,34.0550077011,7.8377209063
-77.9889016765,34.0524474319,6.2694398538
-77.9915391492,34.0518475639,9.9096494069
-77.9899951182,34.049805876,9.7638702534
-77.9901982948,34.0472971826,9.3739314093
-77.9904808475,34.0446648854,4.2056263646
-77.9912692757,34.0417635442,2.5518147572
-77.9916508446,34.0389353997,3.7541519209
-77.9918167417,34.0361246595,6.8352669191
-77.9912966674,34.033655841,10.021520058
-77.9903643673,34.0314251827,12.0293853808
-77.9899354329,34.0288237574,12.2831987539
-77.9919752415,34.0275121302,12.2532500076
-77.9933280417,34.0251621647,11.9444010593
-77.9938302112,34.022321017,11.6616949472
-77.9938413834,34.0198858689,11.208060285
-77.9945298773,34.0176543469,11.2341322616
-77.9950008142,34.0151678064,11.4385937198
-77.9956131448,34.0127484545,11.9499704598
-77.9962906104,34.010424327,12.0641220784
-77.9969122377,34.0081720844,13.0176087507
-77.9995277761,34.0071499255,13.3261828971
-78.0023475078,34.0062370126,11.6066287236
-78.0030379491,34.0039711764,11.3752203127
-78.003703416,34.0021745474,11.9365975795
-78.003148929,34.000484937,13.3586280894
-78.0053345984,33.9990590117,14.0495755318
-78.0068179053,33.997267021,14.015439793
-78.0079186397,33.9954481173,12.5942619695
-78.0102317338,33.9955390851,10.7852588244
-78.010916968,33.9936163257,9.9958768707
-78.0116322962,33.9918566362,10.4978665595
-78.0123192877,33.9901575579,10.7494889074
-78.0131021413,33.988520504,10.7678687119
-78.0148731252,33.9882790388,10.477030407
-78.0166778289,33.9880374867,10.8076291194
-78.0184714999,33.9877241908,10.8638067858
-78.0190784205,33.9860221872,10.2500043416
-78.0208217099,33.9856818717,10.4278013229
-78.0217659805,33.983934954,10.2677027229
-78.0229326491,33.9822110994,10.7639972291
-78.0251375141,33.9816587373,10.6228454483
-78.0251177593,33.9795723659,10.4700783197
-78.027850732,33.9784920365,11.1657643229
-78.0274088576,33.9758099974,10.5927764444
-78.0295037869,33.9726842071,10.2871736582
-78.0331175044,33.9698798341,9.7798655214
-78.036301,33.96888,10.3849466202
-78.038048,33.964802,8.5798846002
-78.041054,33.964401,9.0807467369
-78.044167,33.96376,9.5261626287
-78.047379,33.96291,10.3399857098
-78.050621,33.962009,10.7588009891
-78.053841,33.961121,10.8708594906
-78.056839,33.96011,11.227409515
-78.058983,33.958511,11.4215065602
-78.061562,33.958511,12.2964178936
-78.064308,33.957451,12.5874779595
-78.067001,33.95602,12.1699617692
-78.069138,33.954189,11.5948725299
-78.071823,33.954079,11.8466812959
-78.074043,33.957451,12.6583744436
-78.077171,33.95668,12.503622462
-78.080009,33.95573,12.6708614272
-78.082474,33.954971,12.7811400482
-78.085022,33.954361,11.6768298735
-78.087929,33.95388,11.4177905821
-78.091103,33.953308,13.2560325006
-78.094253,33.952308,13.0204509651
-78.097335,33.950844,11.9581655453
-78.100327,33.953462,14.0989541594
-78.103459,33.952056,13.6718406325
-78.106906,33.95068,14.2962361877
-78.110577,33.950641,15.2040046911
-78.113954,33.949971,16.4583876836
-78.117057,33.94888,16.1899311535
-78.120207,33.948042,15.2701648201
-78.123306,33.947449,15.5202493802
-78.126297,33.946529,16.5058523868
-78.129051,33.945278,17.2858843907
-78.131167,33.948119,17.5701782884
-78.133686,33.947909,16.7479670626
-78.135301,33.951207,17.3872938548
-78.138159,33.951385,16.580778858
-78.124657,33.83522,-13.8394556256
-78.121277,33.83567,-13.7856996563
-78.117867,33.836109,-13.7049748384
-78.114471,33.836601,-13.7590053261
-78.111038,33.83699,-13.7667019064
-78.10762,33.8372,-13.7528984145
-78.104187,33.837791,-13.9390654661
-78.100723,33.838741,-13.9083137895
-78.097198,33.83979,-13.7833618319
-78.094414,33.836922,-13.3991939202
-78.09153,33.834,-13.4089255533
-78.088486,33.830723,-12.9375513485
-78.085121,33.827686,-12.8758625679
-78.082291,33.824211,-13.3921006197
-78.078766,33.821693,-13.614758512
-78.075378,33.823383,-13.2719730721
-78.072639,33.822433,-13.5215607344
-78.070152,33.821579,-13.8501191509
-78.068008,33.820232,-14.0196094438
-78.065857,33.819187,-13.75768052
-78.063301,33.818871,-13.6650230172
-78.060631,33.818417,-13.6048617551
-78.059029,33.815052,-13.4215047792
-78.056091,33.815498,-13.0094127946
-78.053368,33.814747,-12.7802956428
-78.050728,33.815258,-12.5946808307
-78.047928,33.815388,-12.6145954251
-78.046577,33.81324,-12.6740048974
-78.04287,33.813023,-12.8183348189
-78.040878,33.810398,-12.5726883903
-78.038383,33.808311,-12.2618122392
-78.035149,33.809223,-12.3510261668
-78.031708,33.808941,-12.9778906756
-78.02787,33.809059,-13.283352192
-78.025742,33.805466,-13.500064852
-78.022881,33.800861,-13.4397017699
-78.018417,33.800892,-13.1402618404
-78.01445,33.79641,-13.0682889931
-78.009148,33.796379,-12.6630369857
-78.004494,33.797226,-12.2440801328
-78.001266,33.792969,-12.3415301795
-77.996468,33.793091,-11.9273378222
-77.993332,33.788048,-12.2559440675
-77.989136,33.785061,-12.2390297834
-77.98835,33.780891,-12.5317088558
-77.984703,33.779438,-11.9470505939
-77.983688,33.776215,-11.7489261239
-77.980629,33.773991,-11.4994666901
-77.980377,33.770119,-12.4588736521
-77.976273,33.767532,-12.3600984544
-77.973312,33.769302,-11.578455647
-77.969398,33.768745,-10.8052830425
-77.966545,33.765594,-10.6573571838
-77.962906,33.762566,-10.4162172379
-77.959045,33.759483,-10.0373893546
-77.9781612678,34.0658634134,10.2393536331
-77.9790357863,34.0639815198,9.821287256
-77.9805678288,34.062029401,9.8977761395
-77.9818082409,34.0600157707,10.3938972814
-77.9841254218,34.0597996374,11.8997425185
-77.9846824539,34.0576535621,13.0344920113
-77.9852056601,34.0554549949,9.3524179056
-77.9863912119,34.0530173103,5.3443079204
-77.9874455097,34.0504999714,4.7398496004
-77.9876614826,34.0481038162,5.4826451796
-77.987963526,34.0455868486,3.8129014179
-77.9887602388,34.0428080128,1.9647932385
-77.9891784113,34.0400933686,3.6446954479
-77.9894020878,34.0373875666,7.9056962062
-77.988976562,34.034995043,10.5217902589
-77.9881364421,34.0328076929,11.6687128001
-77.9878629311,34.0303312543,11.4106282596
-77.9879997812,34.0274625899,11.8803776406
-77.9901391526,34.0257523048,11.9207538332
-77.9912627303,34.0232403035,11.4883244598
-77.9916699012,34.0207286247,11.0758124589
-77.9920741565,34.0182071077,10.7331055668
-77.9925857033,34.0158552342,11.0071816762
-77.9931814951,34.0135179749,11.561457465
-77.9939144696,34.0112655946,11.8995289637
-77.9942411673,34.0088915203,11.930437961
-77.9951312379,34.0069778213,12.2464818726
-77.9972432577,34.0057074078,12.8398102126
-78.000146096,34.0045234234,12.4182958342
-78.0011774272,34.002210518,12.5558213332
-78.000931064,34.000320009,12.9972326474
-78.0015779221,33.9988735972,12.256242891
-78.003423546,33.9987006086,13.6044395964
-78.0047037965,33.9971780059,13.9270977783
-78.0058381093,33.9954871737,14.1241306083
-78.0068518514,33.9937913302,12.0953313684
-78.0088324996,33.9936792546,10.6658317251
-78.0096365471,33.9919592285,10.0029006809
-78.010471705,33.9903455509,10.5725368744
-78.0113467795,33.9887534803,11.0882795522
-78.0123295533,33.9871430738,11.4901416878
-78.0139613704,33.9868749906,10.9401507485
-78.0156312309,33.9866026551,10.5976140861
-78.0173312065,33.986313686,9.9410768043
-78.0181653573,33.9845747748,8.8863894316
-78.0199553425,33.9842227054,9.4599915027
-78.0211172253,33.982302364,10.0085901614
-78.0227382733,33.98031342,10.6969992488
-78.0228429569,33.9777382769,10.6898304141
-78.0253370143,33.9775912968,10.5208102266
-78.0243332178,33.9754996631,10.4385692541
-78.0261878884,33.9734768085,10.5029727064
-78.0259405636,33.970497102,9.5222002715
-78.0295371628,33.96890323,9.2900460789
-78.032837,33.965542,8.7614900557
-78.035423,33.964512,8.3106157918
-78.036263,33.961079,5.9817101979
-78.03894,33.960869,7.6758303458
-78.041809,33.9603,9.176474224
-78.044777,33.959499,10.1833803244
-78.047829,33.95853,10.6234221181
-78.050941,33.957661,10.4366654095
-78.05397,33.956799,10.0812407679
-78.056587,33.95562,9.7467823024
-78.059189,33.954731,10.4304509753
-78.061752,33.954159,10.8274875441
-78.064362,33.953259,10.8629317702
-78.066833,33.95192,10.8713937122
-78.06955,33.950851,11.4192204889
-78.072281,33.950329,11.7039441544
-78.074661,33.95351,12.0830864762
-78.077377,33.952702,12.1624506555
-78.07991,33.951801,12.198546834
-78.082451,33.951031,12.4364298756
-78.085243,33.950432,10.5802222128
-78.088272,33.94981,9.0173052578
-78.091377,33.949001,9.1249039675
-78.094468,33.947958,8.9228123576
-78.097504,33.946602,10.3406543801
-78.1004,33.949384,12.6326017185
-78.103389,33.948182,13.4825097537
-78.105759,33.946709,13.9565859669
-78.108582,33.946911,13.9050087723
-78.111641,33.946468,14.2166824633
-78.114708,33.94569,14.5032127685
-78.117813,33.94479,15.1933887514
-78.120888,33.944031,15.6114206087
-78.123863,33.943272,15.2499162626
-78.126732,33.942291,15.1166024797
-78.129608,33.941299,13.3549914104
-78.131859,33.94429,16.2602659857
-78.134682,33.943779,15.1829086524
-78.136574,33.947231,15.5093474115
-78.139359,33.946678,15.7176870012
-78.140878,33.950105,16.0505600173
-78.127136,33.838791,-13.8667190877
-78.123734,33.839218,-14.0748278109
-78.120338,33.83968,-14.0568592958
-78.11692,33.840149,-13.9576093582
-78.113503,33.840611,-13.8815973391
-78.110069,33.841042,-13.7488105364
-78.106659,33.841309,-13.6732389463
-78.103271,33.841949,-13.557674196
-78.099838,33.842751,-13.4703695727
-78.096359,33.843578,-13.5802733067
-78.093628,33.840752,-13.4997426181
-78.090622,33.837898,-13.0641100808
-78.087891,33.834579,-12.8450270928
-78.084839,33.831818,-12.7258115211
-78.081581,33.829979,-12.6164316254
-78.081192,33.82708,-12.8662737848
-78.078369,33.825157,-13.129057663
-78.075203,33.826744,-12.759291696
-78.072601,33.825447,-13.0474342277
-78.070389,33.824184,-13.5030506566
-78.068626,33.822723,-13.7029677274
-78.066856,33.822231,-13.7645043274
-78.064995,33.821888,-13.7561328207
-78.063416,33.822327,-13.8581025994
-78.061676,33.821648,-13.6508401026
-78.059593,33.82169,-13.5535224421
-78.058029,33.818695,-13.313774271
-78.055672,33.819286,-12.9481582149
-78.052811,33.817574,-12.6781702621
-78.049316,33.817917,-12.4546094882
-78.046478,33.81813,-12.5888575717
-78.044807,33.815533,-12.8751490509
-78.041435,33.815727,-13.0084348257
-78.039444,33.813583,-13.1220592116
-78.037346,33.811592,-12.7192115638
-78.033958,33.812099,-13.0388074567
-78.030434,33.812607,-13.1110542948
-78.026901,33.812332,-12.9768876135
-78.023537,33.80957,-13.1688007538
-78.021118,33.805618,-13.2613644885
-78.01693,33.806038,-12.8797760453
-78.014786,33.802105,-12.8506746212
-78.011223,33.801373,-12.5196993593
-78.007095,33.801785,-12.1317963837
-78.002869,33.802559,-11.6793086884
-77.999825,33.797997,-11.8368325706
-77.99527,33.798412,-11.3314862975
-77.991928,33.793011,-11.4430896869
-77.9888,33.789196,-11.600704563
-77.985588,33.786591,-11.42586039
-77.985336,33.783051,-11.8149297055
-77.981956,33.781643,-11.3152463888
-77.980606,33.778057,-11.1373632487
-77.977554,33.775146,-10.6613034608
-77.977173,33.771389,-11.6586342651
-77.974754,33.772671,-10.9228692667
-77.971657,33.772186,-10.4175122115
-77.968269,33.772247,-9.6487431039
-77.965385,33.769234,-9.5688304768
-77.962151,33.766289,-9.1581873471
-77.958534,33.76329,-8.8093228587
-77.954697,33.760242,-8.2966856777
-77.9760636128,34.0657873753,9.1166296128
-77.9769036682,34.0639958416,9.8945895057
-77.9783902396,34.0621381365,9.5562993265
-77.9796045154,34.0602212204,10.2198605317
-77.9801849771,34.0582735611,10.0695590487
-77.9823772445,34.0579713464,11.0211482375
-77.9828697264,34.0558805324,9.4320415337
-77.9840016547,34.0535600802,6.5954435129
-77.9850147549,34.0511574441,4.1569705135
-77.9852427751,34.0488706421,2.2844804608
-77.9855575234,34.0464633641,2.0832233579
-77.9863643034,34.0437976387,1.957467439
-77.9868126476,34.0411888453,2.5674085235
-77.9870861742,34.0385806403,6.359883984
-77.9867442854,34.0362599929,11.0710753668
-77.9860239418,34.0341141025,11.4391749285
-77.9855734424,34.0317071301,10.4993115469
-77.9860738508,34.0289641829,10.9034081935
-77.9856873512,34.0266084243,11.4741596247
-77.9874187786,34.0250436491,11.5659027224
-77.9889056014,34.023460591,11.3557246155
-77.9892919145,34.021306986,11.0100736637
-77.9898027732,34.0189684149,10.6892797221
-77.9901830478,34.0164357339,10.7008357407
-77.9909332579,34.0140672871,11.353214977
-77.9915221438,34.0118786362,11.674151751
-77.9922610848,34.0100170657,11.6473400399
-77.9916771556,34.0082562899,10.35252521
-77.9930659216,34.0068067557,10.53316491
-77.9945103147,34.0052320494,10.4415135005
-77.9955970603,34.0037180226,10.37869243
-77.997644506,34.0036900017,12.4714834442
-77.9987427846,34.0022382047,12.6059195878
-77.9991512836,34.000526118,11.7162361601
-77.9996182457,33.9988042264,10.2692983369
-78.0007575923,33.9972253475,9.5752471771
-78.0026579976,33.9971674809,12.1212196968
-78.0038723043,33.9955478084,13.0992890352
-78.0049637786,33.9939153136,12.7897557609
-78.0059913696,33.992311121,10.9326618578
-78.0077839139,33.9921371026,10.1498723536
-78.0086716947,33.9905209196,8.7945807928
-78.0094864976,33.9888967423,9.4324363868
-78.0107440569,33.9873970209,10.0056223177
-78.0114368533,33.9858435074,9.9062056177
-78.013056673,33.9855409571,10.8206016704
-78.0147163432,33.985228696,10.0830907923
-78.0164177727,33.984906417,9.0751317429
-78.0173220164,33.983134263,8.1052091799
-78.0191801132,33.982730546,8.760808695
-78.0203134287,33.9807837073,10.1995008808
-78.0211066633,33.9790091655,11.0981530705
-78.0202280924,33.977215884,10.4662383368
-78.021713237,33.9752565468,9.9561797681
-78.0234373616,33.9729062622,9.8403819671
-78.0221261655,33.9705610393,8.1969591569
-78.0232634974,33.9679649272,7.4473291296
-78.0260896792,33.9671186769,8.3752234977
-78.0291061791,33.9659479868,9.0559045468
-78.02964,33.963058,8.7681030493
-78.031548,33.961571,8.7502330853
-78.03373,33.961472,6.5867889521
-78.034302,33.957859,4.9312179914
-78.036827,33.957561,5.7107859358
-78.03949,33.957142,8.2726933522
-78.042236,33.956322,9.4981986532
-78.045036,33.955399,10.0564346691
-78.048103,33.9543,10.312512027
-78.051376,33.953709,9.6431171176
-78.054169,33.95282,8.015738433
-78.056831,33.951771,8.5449838079
-78.05941,33.951,9.5126127499
-78.061974,33.950352,9.8041142416
-78.064484,33.949379,10.3140772973
-78.067139,33.94854,11.2949859522
-78.069893,33.947472,11.8144602846
-78.072693,33.947029,11.3924901635
-78.074959,33.94968,11.8199416033
-78.077438,33.948811,11.9306162706
-78.079964,33.94799,12.294897677
-78.082626,33.947231,12.1770758147
-78.085541,33.94656,9.8952271439
-78.088615,33.945862,7.0591991996
-78.09166,33.944935,5.5515900414
-78.094688,33.943829,7.2879460065
-78.097687,33.942635,8.7779260559
-78.100479,33.945393,11.8538037132
-78.103294,33.944195,11.8446261491
-78.106277,33.943428,11.3552146964
-78.109276,33.943077,10.8433062928
-78.112297,33.94244,10.4697310826
-78.115334,33.941662,11.6584121501
-78.118362,33.94088,12.0760049637
-78.121361,33.940102,10.515053754
-78.12492,33.940212,9.9534288687
-78.127799,33.939274,8.4365097584
-78.130752,33.938326,7.6258861875
-78.132523,33.940529,12.282193813
-78.135323,33.940686,11.6560266252
-78.137543,33.943199,14.2232788353
-78.140472,33.94273,14.3979196782
-78.129623,33.842098,-13.9453499063
-78.126244,33.842522,-13.9883964686
-78.122841,33.84296,-14.0472809881
-78.119453,33.843418,-13.8438101395
-78.116028,33.84388,-13.7443740305
-78.11261,33.84433,-13.6478936777
-78.109192,33.84465,-13.3959725778
-78.105797,33.845119,-13.3559896863
-78.102409,33.845741,-13.2080873882
-78.098999,33.846432,-13.0956675676
-78.095558,33.84713,-13.1633122249
-78.09285,33.844379,-13.6096109434
-78.090187,33.841648,-13.4000217548
-78.087227,33.8395,-12.938008244
-78.086929,33.83709,-12.6344563891
-78.08416,33.83514,-12.6473017134
-78.081169,33.833065,-12.3661664586
-78.078026,33.831261,-12.4278431291
-78.078102,33.828373,-12.6649912493
-78.074966,33.82962,-12.5475619405
-78.072327,33.828106,-12.8489554548
-78.070137,33.82655,-13.3133326414
-78.068306,33.824734,-13.5497536202
-78.066406,33.824612,-13.6336208054
-78.064651,33.824677,-13.9179836324
